15	2	28	1	0	51	30	0	0	0	5	47	35	11	0	0	1	32	11	23	1	0	0	0	16	0	16	0	8	2	28	11	2	1	0	1	22	22	0	0	0	0	0	0	
11	0	9	0	0	21	8	8	0	0	6	33	27	7	1	0	0	21	3	16	2	0	2	0	17	0	23	0	3	7	26	6	3	1	0	3	15	6	0	0	0	0	0	0	
21	3	31	0	0	53	22	8	1	0	10	70	31	27	0	0	2	50	16	39	0	0	0	0	8	0	20	7	10	5	29	14	1	1	0	5	30	30	0	0	0	0	0	0	
25	2	30	0	0	50	17	2	0	0	9	62	44	40	0	0	1	42	12	35	0	0	1	0	19	0	30	5	17	3	37	8	0	2	0	6	32	26	0	0	0	0	0	0	
7	0	13	0	0	21	10	1	1	0	3	27	20	9	0	1	0	7	4	5	1	1	0	0	5	0	9	1	4	2	8	5	2	0	0	0	12	7	0	0	0	0	0	0	
16	1	41	0	0	36	16	0	2	0	12	66	30	9	0	0	0	27	2	21	0	1	3	0	10	0	30	1	4	1	23	14	1	0	0	3	26	15	0	0	0	0	0	0	
9	1	36	1	0	40	29	4	0	0	13	55	37	12	0	0	0	44	2	14	0	0	3	0	17	0	34	4	3	3	40	5	2	3	0	10	30	22	0	0	0	0	0	0	
17	2	37	0	0	81	37	8	1	0	9	48	44	41	0	0	4	42	19	28	1	0	3	0	14	0	23	3	22	4	33	16	1	3	0	7	20	35	0	0	0	0	0	0	
18	1	38	0	0	55	31	2	0	0	15	78	39	16	1	1	0	35	17	24	0	0	2	0	16	0	27	10	13	5	29	10	3	0	0	5	29	25	0	0	0	0	0	0	
8	4	34	0	0	45	18	2	2	0	12	55	20	6	0	0	0	27	10	17	0	0	1	0	17	0	29	3	8	3	16	11	2	0	0	2	17	7	0	0	0	0	0	0	
27	1	39	0	0	53	20	5	0	0	5	87	30	18	0	1	0	26	14	20	3	0	2	0	15	0	25	3	15	2	17	10	0	2	0	6	22	7	0	0	0	0	0	0	
5	0	20	0	0	22	10	0	0	0	2	39	9	10	0	0	2	15	6	0	0	0	0	0	11	0	11	3	3	1	16	5	0	0	0	4	15	3	0	0	0	0	0	0	
1	0	4	0	0	5	1	0	0	0	1	3	8	0	0	0	0	2	1	2	0	0	0	0	4	0	4	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	
13	1	21	0	0	37	12	0	0	0	7	30	28	9	0	0	0	23	13	23	4	0	1	0	6	0	19	0	3	2	26	3	0	4	0	0	14	0	1	0	0	0	0	0	
6	1	15	0	0	16	4	0	1	0	5	26	11	4	0	0	0	11	3	7	0	0	0	0	5	0	9	0	4	0	8	5	0	0	0	2	8	2	0	0	0	0	0	0	
4	1	31	0	0	43	6	0	0	0	2	52	31	19	0	0	0	13	3	27	0	0	2	0	14	0	16	12	6	8	19	1	4	0	0	0	28	5	0	0	0	0	0	0	
22	1	28	0	0	48	16	0	0	0	5	61	24	16	0	0	0	23	8	23	2	1	0	0	1	0	10	1	8	2	19	2	0	1	0	4	17	14	0	0	0	0	0	0	
8	1	16	0	0	34	8	5	0	0	6	63	7	8	0	0	5	45	1	8	2	0	0	0	11	0	17	1	1	11	18	26	2	2	0	5	11	6	0	0	0	0	0	0	
13	2	31	1	0	41	14	1	0	0	5	64	25	3	0	0	1	15	5	23	0	1	4	0	11	0	19	3	4	5	12	9	4	1	0	1	18	6	0	0	0	0	0	0	
16	2	52	5	0	79	21	3	0	0	21	94	19	19	0	0	1	41	15	37	5	0	9	0	19	0	41	4	16	5	24	7	0	1	0	7	28	22	0	0	0	0	0	0	
8	2	17	1	0	47	19	1	2	0	10	31	48	3	0	0	0	28	3	18	2	1	2	0	13	0	21	1	1	3	21	7	2	3	0	3	25	6	0	0	0	0	0	0	
3	2	6	0	0	12	3	0	1	0	5	12	9	0	0	0	0	3	0	9	2	0	0	0	3	0	8	0	0	0	4	1	0	0	0	0	3	1	0	0	0	0	0	0	
39	6	45	3	0	68	28	2	1	0	16	60	20	16	0	0	2	79	5	38	1	0	2	0	19	0	38	10	8	5	38	18	3	2	0	5	12	5	0	0	0	0	0	0	
6	2	21	2	0	21	17	0	0	0	7	34	26	8	0	0	0	19	3	12	0	0	0	0	12	0	14	1	6	1	16	8	1	2	0	2	15	3	0	0	0	0	0	0	
12	0	37	0	0	58	8	4	0	0	15	52	33	13	0	0	0	44	10	34	1	0	0	0	13	0	28	6	8	8	29	11	3	0	0	3	27	21	0	0	0	0	0	0	
16	3	41	3	0	46	19	0	1	0	7	79	28	14	0	0	0	34	11	35	0	0	1	0	2	0	20	6	10	2	24	16	0	1	0	3	29	26	1	0	0	0	0	0	
8	0	13	5	0	38	17	0	0	0	11	25	23	6	0	0	1	18	2	22	0	0	1	0	4	0	18	0	0	1	15	8	1	1	0	1	12	7	0	0	0	0	0	0	
21	2	48	0	0	61	29	1	0	0	7	81	53	10	0	0	0	16	9	18	0	1	0	0	20	0	24	2	14	16	20	10	4	3	0	1	22	11	0	0	0	0	0	0	
13	2	27	0	0	31	22	2	0	0	8	43	33	15	0	0	2	3	5	10	1	1	2	0	10	0	16	4	6	10	13	12	0	0	0	2	22	11	0	0	0	0	0	0	
9	0	12	1	0	20	7	6	0	0	6	26	14	9	0	0	0	20	6	12	0	0	0	0	10	0	11	2	6	0	13	6	0	2	0	3	14	7	0	0	0	0	0	0	
16	3	40	1	0	62	34	0	0	0	11	62	38	20	0	0	0	32	7	19	1	0	0	0	18	0	29	3	9	1	26	7	1	3	0	2	22	8	0	0	0	0	0	0	
3	0	5	0	0	9	6	0	0	0	2	14	9	2	0	1	0	6	0	1	0	0	0	0	0	0	3	0	0	0	5	3	0	0	0	0	6	5	0	0	0	0	0	0	
13	0	18	1	0	42	10	1	2	0	5	48	22	13	0	0	1	11	14	20	2	0	2	0	13	0	24	1	15	1	16	8	0	1	0	1	22	9	0	0	0	0	0	0	
16	0	24	0	0	17	23	0	1	0	7	37	32	7	0	0	0	28	3	7	0	0	2	0	10	0	30	6	5	3	17	4	0	5	0	3	14	7	0	0	0	0	0	0	
11	0	24	0	0	31	13	0	3	0	22	30	28	8	0	2	0	33	4	11	1	0	2	0	8	0	31	1	0	1	18	3	2	1	0	3	17	11	0	0	0	0	0	0	
18	1	16	0	0	24	4	0	1	0	9	29	21	8	0	1	1	21	3	9	1	0	1	0	7	0	15	1	5	0	11	7	0	0	0	8	6	0	0	0	0	0	0	0	
17	3	36	0	0	50	16	0	1	0	12	50	28	15	0	0	0	43	7	36	2	1	5	0	15	0	33	5	16	4	18	13	0	1	0	1	24	15	0	0	0	0	0	0	
22	1	22	1	0	36	17	3	0	0	14	43	39	5	0	0	0	30	7	33	0	0	1	0	18	0	36	6	15	1	7	12	1	1	0	1	22	17	0	0	0	0	0	0	
8	0	18	0	0	33	18	0	0	0	5	63	17	8	0	0	1	28	2	17	0	0	3	0	13	0	17	2	3	0	16	16	2	1	0	3	18	13	0	0	0	0	0	0	
18	0	33	2	0	39	21	2	1	0	10	47	42	11	1	0	1	22	11	32	1	0	1	0	14	0	31	1	9	8	22	18	2	0	0	1	32	20	0	0	0	0	0	0	
9	2	15	0	0	29	9	1	0	0	9	34	20	10	1	0	1	16	4	18	1	0	1	0	11	0	17	0	7	1	14	8	0	2	0	4	18	15	0	0	0	0	0	0	
10	0	39	3	0	48	29	1	0	0	12	73	25	34	0	1	0	22	14	30	1	0	1	0	17	0	26	1	5	2	16	11	0	1	0	3	25	24	0	0	0	0	0	0	
14	1	41	0	0	63	12	3	0	0	13	51	56	15	0	0	0	31	8	20	0	0	3	0	21	0	35	4	4	10	24	7	1	3	0	4	20	10	0	0	0	0	0	0	
30	5	32	2	0	65	42	5	1	0	13	58	63	14	2	0	1	24	4	25	5	0	1	0	16	0	27	7	17	16	36	13	4	1	0	2	25	41	0	0	0	0	0	0	
12	2	46	0	0	53	18	0	1	0	7	63	16	34	0	0	0	18	7	34	1	0	2	0	7	0	17	6	7	5	12	17	2	5	0	1	20	9	0	0	0	0	0	0	
9	0	19	0	0	31	11	1	0	0	7	48	37	8	0	0	0	22	4	27	1	0	1	0	7	0	25	1	4	1	26	9	1	3	0	1	26	29	0	0	0	0	0	0	
15	0	32	2	0	38	27	10	0	0	11	62	37	9	0	0	0	6	2	13	5	0	5	0	8	0	20	3	10	14	9	8	0	0	0	2	21	21	0	0	0	0	0	0	
12	0	24	0	0	29	8	1	2	0	7	60	16	26	0	0	0	21	1	26	1	0	0	0	9	0	19	11	7	3	10	14	0	3	0	1	16	27	0	0	0	0	0	0	
13	2	33	2	0	48	30	1	0	0	13	77	56	19	0	0	3	44	9	37	1	1	3	0	17	0	34	11	3	18	43	12	1	1	0	4	45	18	0	0	0	0	0	0	
15	1	24	0	0	50	17	1	0	0	17	86	26	26	0	0	0	31	6	33	0	0	3	0	14	0	36	1	12	1	13	10	1	0	0	0	36	11	0	0	0	0	0	0	
18	0	37	0	0	53	13	0	3	0	9	53	36	15	0	0	0	25	9	20	0	0	0	0	15	0	24	15	7	8	10	8	2	0	0	2	18	15	0	0	0	0	0	0	
21	0	28	0	0	41	26	11	0	0	6	60	48	21	0	0	0	17	3	36	0	0	3	0	12	0	19	6	19	4	20	6	1	2	0	0	21	21	0	0	0	0	0	0	
16	1	31	0	0	38	15	3	0	0	10	69	16	11	0	0	0	30	9	11	0	0	1	0	14	0	27	3	13	0	25	14	0	7	0	5	16	23	0	0	0	0	0	0	
7	4	24	1	0	38	13	0	1	0	10	47	28	6	0	0	2	23	2	14	1	0	2	0	7	0	15	4	7	1	17	7	1	2	0	0	22	9	0	0	0	0	0	0	
14	1	23	0	0	14	10	1	0	0	7	34	6	3	0	0	0	24	2	12	1	0	0	0	7	0	15	3	4	2	14	8	0	0	0	5	9	1	0	0	0	0	0	0	
7	0	13	2	0	18	6	0	0	0	11	25	10	9	0	0	0	39	1	8	0	0	4	0	5	0	19	0	3	0	10	4	1	5	0	3	11	0	0	0	0	0	0	0	
18	2	57	3	0	65	37	3	3	0	12	66	41	9	1	0	0	49	9	39	1	0	4	0	11	0	21	6	15	5	48	14	0	5	0	14	28	14	0	0	0	0	0	0	
12	2	35	0	0	51	33	2	0	0	4	79	66	15	1	0	0	9	5	13	2	1	2	0	16	0	15	6	5	10	23	9	1	1	0	2	27	8	0	0	0	0	0	0	
24	8	22	1	0	57	24	1	3	0	6	57	28	24	0	0	5	38	15	36	0	0	2	0	2	0	8	16	9	6	18	17	0	1	0	2	37	28	0	0	1	0	0	0	
19	2	41	2	0	50	25	0	0	0	13	50	22	9	1	0	0	39	10	40	0	1	0	0	21	0	28	3	14	7	26	12	1	0	0	7	19	8	0	0	1	0	0	0	
1	0	31	2	0	26	8	0	2	0	12	38	29	3	0	1	0	20	5	5	0	0	1	0	2	0	12	0	6	2	12	10	1	0	0	3	29	6	0	0	0	0	0	0	
13	1	26	0	0	27	17	0	1	0	5	39	16	8	0	0	0	12	4	8	0	0	0	0	4	0	12	2	2	0	17	11	3	1	0	3	9	12	0	0	0	0	0	0	
10	1	20	2	0	26	10	0	0	0	6	32	30	8	0	0	0	18	3	20	0	0	2	0	4	0	15	2	2	2	13	5	1	0	0	1	15	4	0	0	0	0	0	0	
19	7	47	0	0	67	34	0	0	0	10	96	44	46	0	1	0	80	13	32	1	0	3	0	27	0	31	15	7	8	45	15	3	0	0	14	47	41	3	0	1	0	0	0	
20	1	57	0	0	74	30	1	0	0	15	119	48	21	0	0	0	14	5	24	4	0	2	0	20	0	32	5	10	7	12	18	4	2	0	2	22	23	0	0	0	0	0	0	
13	0	28	1	0	36	11	0	0	0	6	54	21	9	0	0	0	34	5	16	3	0	3	0	13	0	22	1	7	4	20	11	0	3	0	0	23	11	0	0	0	0	0	0	
13	2	37	0	0	53	16	2	1	0	15	43	35	32	0	0	1	54	11	35	0	1	2	0	17	0	38	7	3	5	28	9	3	0	0	4	33	13	0	0	0	0	0	0	
7	0	27	0	0	31	12	1	1	0	8	37	25	9	0	0	0	12	4	13	2	0	2	0	3	0	10	3	7	1	7	7	0	1	0	0	15	10	0	0	0	0	0	0	
7	0	30	0	0	39	15	3	2	0	9	49	23	15	0	0	0	12	4	17	0	0	2	0	10	0	18	3	7	8	13	10	2	1	0	0	21	9	0	0	0	0	0	0	
14	2	29	1	0	50	19	2	0	0	11	69	39	25	0	0	1	12	8	26	4	0	1	0	14	0	22	7	10	19	10	16	0	2	0	1	34	25	0	0	0	0	0	0	
14	0	31	1	0	37	7	3	0	0	9	47	26	36	0	0	0	22	7	13	1	1	2	0	12	0	19	12	9	5	18	11	2	2	0	3	18	14	1	0	0	0	0	0	
4	2	19	0	0	28	12	0	1	0	5	38	22	19	0	0	0	22	9	6	0	0	0	0	3	0	9	5	7	2	15	4	1	0	0	3	13	4	0	0	0	0	0	0	
25	1	37	4	0	50	27	1	0	0	10	74	37	26	0	0	0	34	2	34	0	0	4	0	8	0	21	6	16	7	32	9	0	1	0	6	34	18	0	0	0	0	0	0	
8	2	38	2	0	44	11	3	1	0	15	50	25	11	0	0	0	22	2	15	0	0	1	0	12	0	26	1	11	3	11	14	2	2	0	0	26	4	0	0	0	0	0	0	
23	6	36	4	0	41	18	3	2	0	8	49	21	28	0	0	6	36	4	19	0	0	2	0	19	0	26	4	4	9	23	12	0	2	0	2	14	22	0	0	0	0	0	0	
16	1	31	0	0	38	12	0	0	0	12	75	36	10	0	1	1	33	4	25	0	0	3	0	21	0	41	1	8	4	28	10	0	1	0	2	18	19	0	0	0	0	0	0	
33	1	41	2	0	44	23	0	4	0	13	92	24	28	0	0	2	48	19	33	1	3	6	0	20	0	33	10	6	10	35	6	1	0	0	7	32	18	0	0	0	0	0	0	
12	2	27	1	0	36	22	0	1	0	11	51	29	19	0	0	5	26	5	22	1	0	2	0	13	0	23	6	9	5	22	9	1	3	0	8	30	12	0	0	1	0	0	0	
19	1	53	2	0	75	34	8	0	0	11	99	63	18	0	0	0	58	9	32	0	0	2	0	13	0	32	6	12	4	46	28	2	2	0	10	48	25	0	0	0	0	0	0	
11	3	19	0	0	46	14	0	1	0	6	46	45	11	0	0	0	31	9	32	0	0	3	0	16	0	27	6	2	0	35	5	3	0	0	4	19	21	1	0	0	0	0	0	
20	0	30	0	0	36	19	4	0	0	11	44	33	9	0	0	0	41	0	20	1	0	1	0	13	0	23	1	1	2	18	15	3	1	0	5	24	11	0	0	0	0	0	0	
16	2	17	0	0	20	20	0	2	0	9	46	21	7	0	0	0	15	3	16	0	1	0	0	8	0	17	0	3	0	14	4	0	0	0	1	12	13	0	0	0	0	0	0	
18	3	39	3	0	67	41	5	3	0	8	68	51	37	0	0	3	14	11	29	0	0	0	0	34	0	42	8	11	12	24	14	1	3	0	7	30	31	0	0	0	0	0	0	
17	0	27	2	0	44	15	2	2	0	9	54	40	21	0	0	0	36	6	20	4	0	3	0	20	0	31	4	12	7	26	7	2	0	0	1	29	7	0	0	0	0	0	0	
15	0	28	3	0	30	12	4	0	0	15	51	27	12	0	0	0	21	6	26	0	0	3	0	3	0	23	8	11	2	12	8	5	2	0	1	28	8	0	0	0	0	0	0	
21	1	28	1	0	50	22	2	1	0	9	62	31	11	0	0	0	35	4	26	0	0	3	0	11	0	17	2	10	7	26	20	4	4	0	3	24	18	0	0	0	0	0	0	
25	8	38	1	0	48	18	1	1	0	17	67	14	38	0	1	8	55	14	42	0	0	2	0	20	0	37	11	14	8	20	12	0	6	0	3	27	9	0	0	1	0	0	0	
5	0	2	1	0	6	1	2	0	0	0	7	7	0	0	0	0	2	1	4	0	0	0	0	1	0	3	0	6	0	4	1	0	0	0	0	4	3	0	0	0	0	0	0	
15	1	15	0	0	30	20	0	1	0	11	51	31	10	0	0	0	28	11	23	0	0	1	0	15	0	23	3	1	1	22	3	1	3	0	6	24	17	1	0	0	0	0	0	
20	1	33	1	0	51	28	0	0	0	9	67	47	51	0	0	1	14	8	21	2	0	1	0	16	0	16	2	3	3	20	16	2	2	0	4	28	30	0	0	0	0	0	0	
16	1	45	3	0	59	20	4	3	0	4	79	21	29	0	0	5	46	18	20	1	0	7	0	23	0	31	2	14	2	27	19	3	1	0	1	31	38	0	0	0	0	0	0	
22	2	17	0	0	37	16	1	1	0	5	37	31	11	0	0	1	51	11	22	2	0	3	0	20	0	24	6	6	4	28	13	3	1	0	6	19	5	1	0	0	0	0	0	
20	1	28	1	0	24	16	1	0	0	20	59	15	34	0	0	0	39	12	26	0	1	1	0	7	0	25	4	2	1	16	12	0	1	0	2	20	11	0	0	0	0	0	0	
30	3	58	1	0	63	32	3	3	0	17	90	50	15	0	1	0	8	6	38	0	0	1	0	15	0	40	9	6	17	15	8	3	3	0	5	27	17	0	0	0	0	0	0	
15	3	32	0	0	44	17	2	2	0	9	61	37	7	0	1	0	37	6	24	0	1	2	0	20	0	25	7	8	9	26	13	3	1	0	2	29	11	0	0	0	0	0	0	
16	0	23	1	0	38	12	1	0	0	8	34	11	3	0	0	0	24	1	16	0	0	1	0	17	0	26	1	4	3	16	8	5	2	0	3	9	1	0	0	0	0	0	0	
9	0	13	0	0	12	6	0	0	0	4	32	11	0	0	0	0	25	2	11	0	0	0	0	6	0	14	3	6	1	15	4	0	3	0	0	0	0	0	0	0	0	0	0	
13	0	22	2	0	32	16	0	0	0	11	34	28	3	0	0	0	27	6	18	0	0	2	0	4	0	13	2	5	2	26	8	1	2	0	4	10	1	0	0	0	0	0	0	
32	0	27	0	0	43	19	3	0	0	14	66	35	6	0	0	2	33	13	20	2	0	5	0	12	0	29	0	10	2	16	11	1	1	0	6	23	5	0	0	0	0	0	0	
33	2	31	1	0	35	18	0	0	0	5	68	27	17	0	0	0	35	9	30	0	0	1	0	12	0	18	2	14	3	29	13	1	1	0	3	30	13	0	0	0	0	0	0	
26	3	32	0	0	35	10	0	1	0	23	51	35	11	0	0	0	39	9	38	1	0	4	0	15	0	47	4	4	1	21	7	4	3	0	1	25	16	1	0	0	0	0	0	
30	1	60	2	0	58	49	0	3	0	11	92	60	11	0	0	0	30	3	28	1	1	3	0	28	0	38	5	15	4	19	29	2	4	0	1	39	10	0	0	0	0	0	0	
11	0	34	0	0	51	23	5	1	0	3	59	43	29	0	0	3	17	15	21	3	0	3	0	11	0	16	10	12	12	27	7	2	4	0	4	23	28	0	0	0	0	0	0	
17	5	25	0	0	51	29	4	0	0	11	62	46	28	0	0	1	23	4	26	1	0	3	0	13	0	27	2	6	7	25	9	5	2	0	0	25	20	2	0	0	0	0	0	
15	2	38	0	0	63	34	2	4	0	11	77	35	33	0	0	4	49	11	28	1	2	5	0	17	0	30	2	6	2	33	11	2	0	0	7	43	25	0	0	6	0	0	0	
11	2	31	0	0	53	24	2	0	0	8	71	28	14	0	0	0	34	7	25	1	0	5	0	15	0	22	8	7	0	26	12	2	0	0	0	24	12	0	0	0	0	0	0	
16	0	11	0	0	23	8	2	0	0	7	34	33	12	0	0	0	40	5	14	1	0	1	0	4	0	13	1	4	1	22	10	0	0	0	2	11	11	0	0	0	0	0	0	
17	1	43	2	0	50	17	4	0	0	4	79	47	29	0	1	3	48	23	40	4	1	6	0	11	0	18	15	14	6	41	25	1	5	0	5	39	27	1	0	0	0	0	0	
9	0	30	0	0	39	11	0	0	0	9	53	20	4	0	0	3	11	3	5	0	1	2	0	7	0	14	1	6	3	7	6	2	2	0	1	8	5	0	0	0	0	0	0	
14	0	33	0	0	61	23	2	2	0	9	57	46	7	0	0	0	24	15	17	2	0	0	0	15	0	25	1	10	8	27	5	2	2	0	0	24	11	0	0	0	0	0	0	
6	0	15	0	0	29	4	0	1	0	3	29	10	5	0	1	0	13	10	14	0	0	2	0	6	0	12	0	4	0	11	8	0	1	0	0	12	4	0	0	0	0	0	0	
16	0	20	0	0	27	18	0	0	0	12	54	34	18	0	0	0	31	5	19	1	0	5	0	27	0	34	2	7	3	21	7	0	2	0	2	30	9	0	0	0	0	0	0	
35	5	30	0	0	59	25	1	0	0	10	73	47	33	0	0	0	61	13	42	2	0	2	0	22	0	35	13	15	4	42	2	2	4	0	4	32	25	0	0	0	0	0	0	
17	1	31	0	0	47	27	4	0	0	7	58	20	15	0	0	0	23	7	26	2	0	1	0	8	0	14	2	20	6	24	15	5	2	0	4	23	34	1	0	0	0	0	0	
15	0	18	2	0	29	13	1	0	0	7	49	19	16	0	1	0	31	3	22	0	0	0	0	12	0	22	5	5	4	22	4	0	1	0	5	18	11	0	0	0	0	0	0	
10	0	41	3	0	47	23	3	0	0	16	76	34	6	0	0	0	31	9	21	3	0	1	0	28	0	41	1	10	6	16	16	0	1	0	3	31	8	0	0	0	0	0	0	
16	0	26	0	0	42	24	1	0	0	13	63	38	8	0	0	0	18	4	24	0	0	0	0	18	0	24	3	9	12	17	3	0	0	0	2	18	22	0	0	0	0	0	0	
18	0	13	1	0	25	11	0	1	0	4	27	10	14	0	0	0	16	0	9	0	0	0	0	5	0	7	7	6	0	9	1	1	0	0	0	3	0	0	0	0	0	0	0	
23	4	57	3	0	73	36	4	2	0	11	107	48	22	0	0	1	19	13	32	2	1	0	0	25	0	37	7	17	11	13	25	3	3	0	2	38	16	0	0	0	0	0	0	
16	1	21	0	0	41	13	7	0	0	7	42	34	5	0	0	0	29	3	21	1	0	2	0	1	0	14	2	3	4	24	12	0	0	0	4	17	6	0	0	0	0	0	0	
13	3	33	0	0	57	31	2	0	0	9	62	39	15	0	0	0	29	18	12	4	0	0	0	22	0	23	0	8	1	36	6	10	0	0	5	20	8	0	0	0	0	0	0	
10	0	32	0	0	30	12	1	0	0	16	49	37	14	0	0	1	28	2	16	0	0	1	0	6	0	24	0	5	1	19	2	1	0	0	0	24	12	0	0	0	0	0	0	
15	1	24	2	0	26	7	0	0	0	11	32	24	2	0	0	1	17	1	20	1	0	4	0	10	0	26	3	1	2	14	0	0	1	0	2	7	3	0	0	0	0	0	0	
2	1	14	0	0	26	15	1	0	0	2	19	32	7	0	0	0	11	1	4	0	0	0	0	2	0	6	0	1	1	15	7	1	0	0	4	11	5	0	0	0	0	0	0	
24	2	43	0	0	61	21	0	1	0	13	73	19	17	0	0	0	42	13	45	2	0	2	0	20	0	41	10	12	3	29	8	0	1	0	1	28	18	0	0	0	0	0	0	
18	2	30	0	0	45	22	2	0	0	10	72	34	17	0	0	0	41	11	35	1	0	1	0	11	0	18	10	7	1	20	14	4	1	0	3	33	35	0	0	0	0	0	0	
14	1	44	1	0	41	32	6	0	0	8	68	45	18	0	0	0	21	4	27	5	0	0	0	9	0	21	3	9	8	31	13	2	5	0	4	26	9	0	0	0	0	0	0	
12	4	27	0	0	40	23	1	2	0	10	43	17	20	0	0	3	36	10	22	0	0	2	0	8	0	17	2	4	1	16	15	2	3	0	4	29	15	0	0	0	0	0	0	
13	1	44	1	0	57	25	1	1	0	7	72	27	44	0	0	3	23	3	29	2	0	1	0	13	0	20	7	15	6	14	18	0	5	0	2	29	14	0	0	0	0	0	0	
